handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,brand
Product_28,Product,Brasserie,Clevisco's Fashion Nylon Undergarments Bra For Women/Teens with Padded Safety Cups Modern Black,https://static.wixstatic.com/media/7b3e7f_fe772a1e5df44502be98676d2b9fd8d8~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_12042a80965c423d9e8d73532847ef98~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_bc3abd35b93d495a9eb2d28d0bd6be6f~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_5ca558e0163343f09c1bd75bfd4fbcbe~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_4c98b28914a64439bd8c5da6b19c59a6~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_7240217539554843a8046c7d61f214c5~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_44140353d29f4460ab32149943d0f0a7~mv2.jpg,Fashion;All Products1,BLACK11,,49,,TRUE,,,InStock,,,Size,DROP_DOWN,34;36;38;42;44,,,,,,,,,,,,,,,,Product Description,"You are beautiful & nobody needs to tell you that. Feeling comfortable with yourself should be natural. Confidence is part of every women, you dont need to be shy about it. Our clothing is for women who believe in themselves, despite the odds of this world. It is for women who defy the status quo. Lets become great women.",Product Features,"Made of Super of Nylon Fabric	Safety pads attached to cups	Soft & gentle with skin	Custom Designed front embroidery",,,,,,,,,,,,Clevisco
Product_28,Variant,,,,,BLACK341,,49,,TRUE,,,InStock,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_28,Variant,,,,,BLACK361,,49,,TRUE,,,InStock,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_28,Variant,,,,,BLACK381,,49,,TRUE,,,InStock,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_28,Variant,,,,,BLACK421,,49,,TRUE,,,InStock,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_28,Variant,,,,,BLACK441,,49,,TRUE,,,InStock,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_29,Product,Brasserie,Clevisco's Fashion Nylon Undergarments Bra For Women/Teens with Padded Safety Cups Soft Pink,https://static.wixstatic.com/media/7b3e7f_4d5a86059c564c7b990ef09cad6c4297~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_62ddf02df077475db784906656a3ad0d~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_fb4a452ae4034847a2d8dd90dfff61c9~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_f1198e6808194dab9d756b6e76b91a5d~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_c83247ba708f4ce8b6ea5a0e413e6120~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_366f8a0e392f405f885c244cb79dfd14~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_f430dc1b22824427903fa31003761876~mv2.jpg,Fashion;All Products1,PINK11,,49,,TRUE,,,InStock,,,Size,DROP_DOWN,34;36;38;42;44,,,,,,,,,,,,,,,,Product Description,"You are beautiful & nobody needs to tell you that. Feeling comfortable with yourself should be natural. Confidence is part of every women, you dont need to be shy about it. Our clothing is for women who believe in themselves, despite the odds of this world. It is for women who defy the status quo. Lets become great women.",Product Features,"Made of Super of Nylon Fabric	Safety pads attached to cups	Soft & gentle with skin	Custom Designed front embroidery",,,,,,,,,,,,Clevisco
Product_29,Variant,,,,,PINK341,,49,,TRUE,,,InStock,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_29,Variant,,,,,PINK361,,49,,TRUE,,,InStock,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_29,Variant,,,,,PINK381,,49,,TRUE,,,InStock,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_29,Variant,,,,,PINK421,,49,,TRUE,,,InStock,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_29,Variant,,,,,PINK441,,49,,TRUE,,,InStock,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_30,Product,Brasserie,Clevisco's Nylon Undergarments Bra For Women/Teens with Padded Safety Cups Love Pink,https://static.wixstatic.com/media/7b3e7f_0ba70f99d37744679450740ca3538c7a~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_a3eabfd3540c431f9cf56a5946bbed48~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_aa132c579d2d486190d30d3f47b8a415~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_8b67d118abc248feaa4926a39a3bb3f5~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_3afa9b7646f14d32a6075a1b63ddb58e~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_1e7ff85d20944aabbbc217cca5a9e0bd~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_9a95df6d889c4b32af075f8b98a5acaa~mv2.jpg; ,Fashion;All Products1,LOVE11,,49,,TRUE,,,InStock,,,Size,DROP_DOWN,34;36;38;42;44,,,,,,,,,,,,,,,,Product Description,"You are beautiful & nobody needs to tell you that. Feeling comfortable with yourself should be natural. Confidence is part of every women, you dont need to be shy about it. Our clothing is for women who believe in themselves, despite the odds of this world. It is for women who defy the status quo. Lets become great women.",Product Features,"Made of Super of Nylon Fabric	Safety pads attached to cups	Soft & gentle with skin	Custom Designed front embroidery",,,,,,,,,,,,Clevisco
Product_30,Variant,,,,,LOVE341,,49,,TRUE,,,InStock,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_30,Variant,,,,,LOVE361,,49,,TRUE,,,InStock,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_30,Variant,,,,,LOVE381,,49,,TRUE,,,InStock,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_30,Variant,,,,,LOVE421,,49,,TRUE,,,InStock,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_30,Variant,,,,,LOVE441,,49,,TRUE,,,InStock,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_31,Product,Combo F,Clevisco's 5 in 1 Brasserie Deal. Get 5 colors for the price of 3,https://static.wixstatic.com/media/7b3e7f_0ba70f99d37744679450740ca3538c7a~mv2.jpg; https://static.wixstatic.com/media/7b3e7f_4d5a86059c564c7b990ef09cad6c4297~mv2.jpg; https://static.wixstatic.com/media/7b3e7f_4d5a86059c564c7b990ef09cad6c4297~mv2.jpg; https://static.wixstatic.com/media/7b3e7f_fe772a1e5df44502be98676d2b9fd8d8~mv2.jpg; https://static.wixstatic.com/media/7b3e7f_403389866fdc40fc96bc1bf0498cf5fa~mv2.jpg,Fashion Deals;Deals,4BRA,,99,,TRUE,,,InStock,,,Size,DROP_DOWN,34;36;38;42;44,,,,,,,,,,,,,,,,Product Description,"You are beautiful & nobody needs to tell you that. Feeling comfortable with yourself should be natural. Confidence is part of every women, you dont need to be shy about it. Our clothing is for women who believe in themselves, despite the odds of this world. It is for women who defy the status quo. Lets become great women.",Product Features,"Made of Super of Nylon Fabric	Safety pads attached to cups	Soft & gentle with skin	Custom Designed front embroidery",,,,,,,,,,,,Clevisco
Product_31,Variant,,,,,4BRA,,99,,TRUE,,,InStock,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_31,Variant,,,,,4BRA,,99,,TRUE,,,InStock,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_31,Variant,,,,,4BRA,,99,,TRUE,,,InStock,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_31,Variant,,,,,4BRA,,99,,TRUE,,,InStock,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_31,Variant,,,,,4BRA,,99,,TRUE,,,InStock,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_32,Product,EV+,Clevisco's Electric Type 2 Charger for Electric vehicles,https://static.wixstatic.com/media/7b3e7f_4764b70d25724f39a6aa0c9d8e261944~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_3fe1adadaa0e4c768a4a253341b70117~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_f8e5e3778ba04d999ad5f2d8b16805fa~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_ffd0a03ad2ad45d7bab77e27e3c27ab3~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_c4a8f822a0f349bc84ff34d3da9540d7~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_9ae8c0b9ea164ba6ba4441dc195a09ff~mv2.jpg;https://static.wixstatic.com/media/7b3e7f_53006b86290843d1a5853af9fd519a62~mv2.jpg,Automotive,EV,,2499,,TRUE,,,InStock,,,Charger Speed,DROP_DOWN,7Kw;11Kw;22Kw,,,,,,,,,,,,,,,,Set Up & Installation,"<p>Additional Charges will apply based on estimate provided by partner company. Approx: 450AED for villa.</p><p><a href=""https://wa.me/971504949912?text=Hello!%20I%20want%20a%20book%20free%20site%20visit%20for%20Electric%20Vehicle%20Charger""target=""_blank"">Click this link for Free Quote</a></p>",Product Features,<p><strong>Fast Charger: </strong>Upto 22Kw of charging speed on supported cars ie model X & S</p><p><strong>Monetize:</strong>Option to provide selective access to paid members or users. Earn passive income with your charger.</p><p><strong>Durable & Long Cable:</strong> Users can park in any direction with the included type 2 cable.</p><p><strong>Remote Monitoring:</strong>The charger can be monitored remotely to ensure maximum downtain(can be disable based on customer preference)</p>,Installation Partner,800Biosis.com,,,,,,,,,,Clevisco
Product_32,Variant,,,,,EV7,,,0,TRUE,,,1,,,,,7Kw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_32,Variant,,,,,EV11,,,300,TRUE,,,1,,,,,11Kw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_32,Variant,,,,,EV22,,,600,TRUE,,,1,,,,,22Kw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_33,Product,M3 Shades(R),Clevisco's MODEL 3 Glass Roof Sunshade Sunroof Top/Rear Window Sunshade accessory with reflective shades 2022,,As-is,R1,,99,,TRUE,,,0,,,Color,COLOR,#000000:Black;#ffffff:White,,,,,,,,,,,,,,,,Product Description,"Finally a solution to a problem that was ignored for too long. Why waste time with a gimmick(tint) when you are entitled to a better product? Our Shades are designed to reduce the temperature of your car by up to 20 degrees Celsius. The modern dual-layer design reduces HVAC consumption by up to 70%, which increases the life of your battery & range. All these features, yet easy to install & store.",Product Features,"<p><strong>Comfortable Cabin</strong> Biosis shades are a necessity for all smart E.V. drivers. it is even more important to protect yourself from harmful U.V rays & high temperatures. Our product makes your tesla comfortable to drive & live in.</p><br><p><strong>Upgraded Design</strong> The modern two-piece design fits perfectly within the glass roof of model 3. This modern design results in an interior that is beautiful yet elegant.</p><br><p><strong>Visibility perfected</strong> The Biosis Shades are designed with precision to ensure that you, as the driver receive maximum visibility and reduced interior temperature, all at the same time.</p><br><p><strong>Environmental Friendly</strong>Unlike the gimmicky tint, Biosis Shades are made of polymer mesh, which is sustainable, does not smell, yet provides a level of protection that is better than most tints available in the market.</p><br<p><strong>Easy to Install</strong> As with every product of Clevisco's, we ensure that our products are easy to use, easy to install & easy to store. Because, we believe a truly great product, is all about your experience with it.<p>",As-Is Return Policy,All Clevisco's products are eligble for 7 Days refund/replacement,Known Defects,,,,,,,,,Clevisco
Product_33,Variant,,,,,R1B,,,,TRUE,,,,,,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_33,Variant,,,,,R1W,,,,TRUE,,,,,,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_34,Product,MY Shades(R),Clevisco's MODEL Y Glass Roof Sunshade Sunroof Top/Rear Window Sunshade accessory with reflective shades 2022,,As-is,R2,,99,,TRUE,,,,,,Color,COLOR,#000000:Black;#ffffff:White,,,,,,,,,,,,,,,,Product Description,"Finally a solution to a problem that was ignored for too long. Why waste time with a gimmick(tint) when you are entitled to a better product? Our Shades are designed to reduce the temperature of your car by up to 20 degrees Celsius. The modern dual-layer design reduces HVAC consumption by up to 70%, which increases the life of your battery & range. All these features, yet easy to install & store.",Product Features,"<p><strong>Comfortable Cabin</strong> Biosis shades are a necessity for all smart E.V. drivers. it is even more important to protect yourself from harmful U.V rays & high temperatures. Our product makes your tesla comfortable to drive & live in.</p><br><p><strong>Upgraded Design</strong> The modern two-piece design fits perfectly within the glass roof of model Y. This modern design results in an interior that is beautiful yet elegant.</p><br><p><strong>Visibility perfected</strong> The Biosis Shades are designed with precision to ensure that you, as the driver receive maximum visibility and reduced interior temperature, all at the same time.</p><br><p><strong>Environmental Friendly</strong>Unlike the gimmicky tint, Biosis Shades are made of polymer mesh, which is sustainable, does not smell, yet provides a level of protection that is better than most tints available in the market.</p><br<p><strong>Easy to Install</strong> As with every product of Clevisco's, we ensure that our products are easy to use, easy to install & easy to store. Because, we believe a truly great product, is all about your experience with it.<p>",As-Is Return Policy,All Clevisco's products are eligble for 7 Days refund/replacement,Known Defects,,,,,,,,,Clevisco
Product_34,Variant,,,,,R2B,,,,TRUE,,,0,,,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_34,Variant,,,,,R2W,,,,TRUE,,,,,,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_35,Product,Screen Protector(R),Clevisco's Tempered Glass Screen Protector accessory designed for Tesla Model 3 & Y 2022 Touchscreen -UHD- 99% Transparent&Anti-Glare Tempered Glass/Anti-Grease & Fingerprint/Scratch Resistant,,As-is,R3,,49,,TRUE,,,InStock,,,,,,,,,,,,,,,,,,,,,Product Description,"Protection for modern technology is always a given, which is why we have designed a tempered glass protector for the model 3 & model Y screen. The Glass protector prolongs the life of your car & makes you feel comfortable with technlogy. We have Tested our product against the 2nd strongest mineral on earth, making Biosis Screen protector the toughest screen protector ever. Because, we know that you love your car more.",Product Features,"<p><strong>Do you wear rings, watches or have keys?</strong> protect your TESLA screen from scratches and keep your screen crisp!</p><br><p><strong>KEEP THE SCREEN BRAND NEW:</strong> To keep your TESLA screen protector clear and dust-free, simply wipe it with a microfiber cloth. No need to use harmful cleaning substances. Keep your screen brand-new.</p><br><p><strong>LASER CUT& PRECISE FIT:</strong> Exclusive design for Tesla Mode 3 and for Tesla model Y, it is compatible with Tesla Model 3 and Model Y 19/20/21/22</p><br><p><strong>HIQH QUALITY ANTI-SCRATCH:</strong> Reinforced glass for twice as much strength as non-tempered alternatives and effective resistance against scratches.</p><br><p><strong>SUPER PROTECTION</strong>;9H Hardness, this glass cover maintains the touch capabilities of your TESLA navigator while ensuring better smooth touching feeling And Scratch resistant; Shock-resistant; anti-oil and anti-fingerprints</p><br><p><strong>EASY TO INSTALL and EASY TO REMOVE.</strong> Premium quality tempered glass (9H) screen protector for the Tesla Model 3;Follow the instruction, it will be very easy to install the screen protector.",As-Is Return Policy,All Clevisco's products are eligble for 7 Days refund/replacement,Known Defects,,,,,,,,,Clevisco
Product_36,Product,CAT6 Cable,Clevisco's CAT6 Ethernet Cable,,Electronics;All Products1,C1,,25,,FALSE,,,0,,,Cable Length,DROP_DOWN,2Metre;4Metre;8Metre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_36,Variant,,,,,,,25,,TRUE,,,0,,,,,2Metre,,,,,,,,,,,,,,,,Product Description,,Product Features,,,,,,,,,,,,,Clevisco
Product_36,Variant,,,,,,,,15,TRUE,,,0,,,,,4Metre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_36,Variant,,,,,,,,10,TRUE,,,0,,,,,8Metre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_37,Product,Auto Vacuum(R),Clevisco's Automatic Vacuum with 2 in 1 Sweep & 1200Pa Suction - Works with Bumper Navigation & Cleans room in 70Min Runtime(Re-furbished),,As-is,V1,,75,,TRUE,,,0,,,Color,COLOR,#000000:Black;#ffffff:White,,,,,,,,,,,,,,,,Product Description,"there is always been a disconnections between technology & accessbillity. High-end technlogy comes at a steep price, making it inaccessible to you. We at RAPEX are here to make that connection of technology with you. Using minimum parts, we were able design a Vacuum cleaner that is equivalent to expensive robot vacuums. It is easy, refined & simple to use. Press one button and that RAPEX Automatic vacuum cleans the entire room.",Product Features,"<p><strong>65% Effeciency :</strong> Automatically Remvos Hair, dust & Soft Particles from your home floor. Powered by Simple 1200PA Suctions Motor that can clean 150sqmeter/1614 sqft </p><br><p><strong>70Min Battery Life :</strong> Longest Battery Life in its Class. Our assured that your Home will be clean in just 70 minutes </p><br><p><strong>One Button Control & Low Noise :</strong> No complex or Apps - One touch button is all you need to clean your home. You can sleep with the vacuum running </p><br><p><strong>Extra Brushes & Mop :</strong> Get more for your Money & Never worry about spares. The extra spare parts guarentees 2 years of life before your can plan your next upgrade.",As-Is Return Policy,All Clevisco's products are eligble for 7 Days refund/replacement,Known Defects,,,,,,,,,Clevisco
Product_37,Variant,,,,,V1B,,,,,,,0,,,,,#000000:Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_37,Variant,,,,,V1W,,,,,,,0,,,,,#ffffff:White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_38,Product,Men's Underwear,,,Undergarments;Fashion;All products1,MU,,99,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_38,Variant,,,,,MU1,,,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_38,Variant,,,,,MU2,,,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_38,Variant,,,,,MU3,,,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_38,Variant,,,,,MU4,,,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_38,Variant,,,,,MU5,,,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_39,Product,Men's Combo,,,Undergarments Combo,MUC,,99,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_40,Product,Women's Underwear,,,Undergarments;Fashion;All products1,WU,,99,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_40,Variant,,,,,WU1,,,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_40,Variant,,,,,WU2,,,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_40,Variant,,,,,WU3,,,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_40,Variant,,,,,WU4,,,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_40,Variant,,,,,WU5,,,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_41,Product,Women's Combo,,,Undergarments Combo,WUC,,99,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_42,Product,Couple Combo 1,,,Undergarments Combo,WM1,,99,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_43,Product,Couple Combo 2,,,Undergarments Combo,WM2,,99,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_44,Product,Couple Combo 3,,,Undergarments Combo,WM3,,99,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_45,Product,Couple Combo 4,,,Undergarments Combo,WM4,,99,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_46,Product,Couple Combo 5,,,Undergarments Combo,WM5,,99,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_47,Product,GaN Charger,"Clevisco's 65W GaN(Galium Nitride) Charger 3 Port Dual USB Type C and USB A Power Adapter Laptop Wall Charging Plug GaN Power Delivery supported, Compatible with major laptops, all smartphones, tablets, android, IOS, Mac OS, and windows, etc. quick charge 3.0 technology.",https://static.wixstatic.com/media/d54aea_d0bd61e8d00d4c80949b15ea8641d20d~mv2.jpg;https://static.wixstatic.com/media/d54aea_e8735f554ab34ee88e7782afaaf176e8~mv2.jpg;https://static.wixstatic.com/media/d54aea_7fc9289c1be64bc3ac8577d29538a0b6~mv2.jpg,Cables;Electronics;All Products1,FC,New Arrival!,99,,TRUE,,,InStock,,,,,,,,,,,,,,,,,,,,,Product Description,"Introducing Clevisco's Fast charger equipped to recharge your device at the peak output of 65 watts and supports PD fast charging and quick charge 3.0 for supported devices. It is compact, lightweight, portable, and comfortable, providing the best possible performance. The charger works with almost all devices; with this charger, you can simultaneously charge multiple devices using the ports (2 type C ports and 1 USB A port). Also equipped with the latest charging technology in the industry, Gallium Nitride provides highly efficient charging with ease – making it your go-to device when you need to charge your device on the go!",Product Features,"<p><strong>65-Watt Fast Charging:</strong> Equipped to recharge your device at the peak output of 65 watts, it supports PD fast charging and quick charge 3.0 for supported devices.</p><br><p><strong>Small Package Big Performance</strong>: the charger is compact and light to be portable and comfortable to carry around, all while it provides the best possible performance.</p><br><p><strong>Highly Compatible:</strong> Works with almost all devices; with this charger, you can simultaneously charge the devices with the ports (2 type C ports and 1 USB A port).</p><br><p><strong>Gallium Nitride Technology</strong>: equipped with the latest charging technology in the industry, Gallium Nitride provides highly efficient and peak power with ease.</p>",,,,,,,,,,,,Clevisco
Product_47,Variant,,,,,,,,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_47,Variant,,,,,,,,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clevisco
Product_48,Product,Lightning Cable,"Clevisco's Lightning Cable [MFi Certified] USB A to iPhone Charger Cable Braided 90 Degree Fast Charging for iPhone, iPad, Airpods",,Cables;Electronics;All Products1,IC,,99,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,Product Description,"The ultimate charging solution for your Apple devices. As an Apple MFI-certified product, our cable guarantees flawless compatibility and seamless performance. Paired with a compatible fast charger, you can power up your devices at lightning-fast speeds of up to 18W. And with its premium Nylon Braided construction, our cable delivers exceptional durability and a luxurious feel. Elevate your charging experience with our Lightning Cable.",Product Features,"<p><strong>[MFI Certified]:</strong>This Lightning cable is an Apple MFI-certified product hence it will work without any issues on an apple device.</p><br><p><strong>[Fast Charging]: With the compatible fast charger, you can charge your devices at up to 18W fast charging. </p><br><p><strong>[Premium Build Quality]: With its premium Nylon Braided construction, our cable delivers exceptional durability and a luxurious feel</p><br><p><strong>[Perfectly Compatible ]: This Lightning Cable is flawlessly compatible with all Apple devices.",,,,,,,,,,,,Clevisco
Product_49,Product,USB-C Cable,"Clevisco's 90 Degree USB C to USB C Cable, Right Angle, 1 Meter. Fast Charge, Type C, 90 Degree, Data Sync, Compatible with iPhone, iPad, Android, Samsung, Tablets, Highly Compatible with USB C devices.",https://static.wixstatic.com/media/d54aea_b74f5d5fe92e4d9386f2f7ccb2cf3335~mv2.jpg;https://static.wixstatic.com/media/d54aea_797ac8b1ef924a8db33342fe377ed264~mv2.jpg;https://static.wixstatic.com/media/d54aea_d1664cc3dc1a48be808fa53d3a3acdd4~mv2.jpg;https://static.wixstatic.com/media/d54aea_fdc2542f2b614038aa787765392a960a~mv2.jpg;https://static.wixstatic.com/media/d54aea_32923b712d67476685e3f4a1c77b7837~mv2.jpg,Cables;Electronics;All Products1,UC,New Arrival!,99,,TRUE,,,InStock,,,,,,,,,,,,,,,,,,,,,Product Description,"The ultimate charging solution for all your USB-C compatible devices. With its premium Nylon Braided construction, our cable delivers exceptional durability and a luxurious feel. Charge your devices at high speeds with an output of 2.4A/5V and experience flawless performance with any device that supports USB-C charging. And with its unique 90-degree angle design, our cable offers unparalleled benefits over other cables.",Product Features,"<p><strong>[Premium Build Quality]:</strong> With it's premium Nylon Braided construction, our cable delivers exceptional durability and a luxurious feel</p><br></p><strong>[Fast Charging]:</strong> Our cable let you charge you phones at high speeds with an Output of 2.4A/5V.</p><br></p><strong>[Perfectly Compatible]:</strong> Our Cable is designed to work flawlessly with any device that supports USB-C charging.</p><br></p><strong>[Right Angle Design]:</strong> due to to the 90-degree angle design, you can see this cable has many benefits over other types of cables.",,,,,,,,,,,,Clevisco
Product_50,Product,Charger Combo,,,Electronics deals;deals,IUC,,99,,TRUE,,,0,,,Cable Type,DROP_DOWN,USB-C Lightning;USB-C - USB-C;USB-C Lightning + USB-C - USB-C,,,,,,,,,,,,,,,,Product Description,,Product Features,,,,,,,,,,,,,Clevisco
Product_50,Variant,,,,,,,,,,,,,,,,,USB-C Lightning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_50,Variant,,,,,,,,,,,,,,,,,USB-C - USB-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_50,Variant,,,,,,,,9,,,,,,,,,USB-C Lightning + USB-C - USB-C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
